name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
org.apache.ivy.core.module.descriptor.DependencyDescriptorMediator,15,1,0,5,15,34,10,4,2,1.0634895,222,1.0,1,0.7435133,0.5378849,0,6,27.501889,4,1.333597,0
org.apache.ivy.plugins.resolver.DependencyResolver,6,1,1,41,50,227,1,3,18,1.5002835,163,0.0,1,0.4673326,0.6227105,0,2,12.861107,3,0.316791,0
org.apache.ivy.core.retrieve.RetrieveOptions,12,1,0,17,31,3743,8,8,3,0.6845319,212,0.0,2,0.0,0.5887222,4,4,7.082408,2,1.665768,0
org.apache.ivy.core.module.descriptor.AbstractArtifact,4,2,0,9,51,75,12,37,10,1.6310121,151,1.0,0,0.0,0.481561,0,1,11.578633,13,0.71828,0
org.apache.ivy.core.module.descriptor.DefaultArtifact,35,2,0,3,7,49,16,15,4,1.2503391,38,0.0,2,0.0,0.7992641,1,0,17.699377,7,0.47067,0
org.apache.ivy.plugins.repository.ResourceHelper,10,1,0,26,15,60,10,15,18,0.6356401,255,1.0,0,0.0,0.954444,1,0,6.86848,4,1.370317,0
org.apache.ivy.core.settings.IvySettings,10,1,0,5,48,25,13,10,12,0.9844866,108,1.0,1,0.0,0.5707264,0,1,10.931004,13,1.49468,0
org.apache.ivy.core.module.id.ModuleId,3,1,0,13,19,88,4,7,11,1.6694821,169,0.0,1,0.0,0.7758683,0,4,1.542129,3,1.941974,0
org.apache.ivy.util.url.URLHandlerRegistry,2,1,0,16,10,20,16,12,58,0.3876357,817,0.0,0,0.0,0.8674462,3,3,138.164259,3,0.525868,0
org.apache.ivy.core.module.descriptor.DependencyArtifactDescriptor,17,2,0,5,60,4,31,18,2,1.623068,195,0.0,2,0.0,0.1989283,0,0,2.168779,3,0.357166,0
org.apache.ivy.util.filter.NotFilter,13,2,0,20,43,129,10,17,3,1.4216846,1002,1.0,0,0.0,0.6975428,0,4,52.670392,9,1.260801,1
org.apache.ivy.core.module.descriptor.DependencyDescriptor,13,1,1,32,63,20,12,11,5,1.9945498,421,1.0,4,0.8789688,0.4820312,0,0,12.961795,8,1.823386,1
org.apache.ivy.core.search.RevisionEntry,3,1,0,37,32,124,41,5,2,1.9557983,226,1.0,4,0.0,0.7275863,0,0,23.393092,8,0.5788,0
org.apache.ivy.core.sort.SortOptions,3,2,0,12,115,54,17,17,27,0.5271273,460,1.0,0,0.9626084,0.3239201,0,0,8.805573,2,0.887551,0
org.apache.ivy.core.install.InstallOptions,25,2,3,38,69,138,149,3,11,1.8695832,453,0.0,1,0.0,0.3399451,1,2,49.746833,6,1.187308,1
org.apache.ivy.ant.IvyTask,39,1,0,22,23,11,35,2,3,0.0703696,163,0.0,0,0.0,0.3897297,0,0,55.23681,1,0.88699,0
org.apache.ivy.core.cache.DefaultResolutionCacheManager,14,4,0,8,74,945,11,1,4,0.4985903,104,1.0,1,0.0,0.1152023,0,0,6.757293,7,0.632089,0
org.apache.ivy.core.sort.MessageBasedNonMatchingVersionReporter,75,1,0,6,37,15,10,6,6,1.8343132,314,1.0,3,0.0,0.3820889,0,2,35.510893,1,0.689629,0
org.apache.ivy.plugins.repository.Resource,10,1,0,4,49,22,2,6,4,1.2148718,189,1.0,4,0.4017108,0.7405251,0,0,29.140897,5,3.063632,0
org.apache.ivy.plugins.conflict.LatestConflictManager,8,2,0,8,64,120,0,28,3,0.9874579,222,0.0,0,0.0,0.6640166,2,0,42.135782,1,4.639594,0
org.apache.ivy.plugins.resolver.IvyRepResolver,10,2,0,20,71,4,3,6,4,1.61903,1083,0.0,0,0.0,0.2310057,0,0,22.136191,2,0.563081,0
org.apache.ivy.plugins.trigger.Trigger,8,2,0,9,12,87,2,9,5,0.8870571,117,1.0,2,0.7853071,0.6717876,0,0,17.028263,1,0.69255,0
org.apache.ivy.util.DefaultMessageLogger,19,6,0,22,37,197,9,6,14,1.3275995,560,1.0,2,0.3137437,0.5234277,0,0,21.743539,2,0.452076,0
org.apache.ivy.plugins.resolver.util.URLLister,57,1,0,7,61,24,1,2,8,1.0936379,71,1.0,0,0.0,0.7447157,3,0,2.34859,1,0.325321,0
org.apache.ivy.core.deliver.DeliverEngine,8,1,0,3,79,15,6,3,3,0.377346,223,0.0,0,0.0,0.4507797,0,0,7.59527,4,0.451216,0
org.apache.ivy.core.report.DownloadStatus,87,2,0,12,24,7,3,4,4,1.222813,217,1.0,1,0.0,0.4970769,2,2,113.278233,7,2.502659,0
org.apache.ivy.core.cache.RepositoryCacheManager,2,1,0,5,38,4,30,2,43,1.1369873,377,0.0,0,0.4525036,0.7764514,0,0,2.994253,16,0.705181,0
org.apache.ivy.util.cli.CommandLineParser,2,2,0,91,8,2,1,2,13,0.961303,52,1.0,0,0.9990676,0.5049894,0,0,14.356686,10,0.747584,0
org.apache.ivy.ant.IvyArtifactReport,6,1,0,52,30,48,7,2,12,1.8330145,192,1.0,0,0.4390101,0.5060671,0,0,10.390718,3,0.888542,0
org.apache.ivy.core.resolve.VisitData,15,2,2,5,4,77,1,0,4,1.5726562,316,1.0,0,0.6331982,0.8726147,0,0,23.911677,3,3.117154,0
org.apache.ivy.ant.AntCallTrigger,8,3,1,88,64,6,2,6,11,1.0112632,42,0.0,3,0.0,0.6493746,2,0,6.932239,2,1.216116,0
org.apache.ivy.core.event.resolve.StartResolveEvent,9,1,0,47,45,137,49,3,18,1.9107358,84,1.0,0,0.0,0.6302931,1,0,52.48413,0,1.139256,0
org.apache.ivy.util.filter.OrFilter,31,1,0,9,10,23,3,4,3,1.3573418,63,0.0,0,0.9368283,0.5753838,0,0,3.804518,4,0.678703,0
org.apache.ivy.util.Message,3,3,0,34,76,2,4,28,30,1.8586195,150,0.0,0,0.0,0.7330201,0,0,9.573478,26,1.058519,0
org.apache.ivy.util.MessageLogger,8,1,0,5,56,27,9,3,29,1.4949575,104,1.0,0,0.0,0.3858721,0,0,4.263855,4,0.679278,0
org.apache.ivy.plugins.report.ReportOutputter,7,3,0,24,59,29,3,24,9,1.6704195,72,0.0,0,0.6857017,0.8156209,3,2,19.929694,5,2.619255,2
org.apache.ivy.util.url.BasicURLHandler,23,2,0,5,3,2526,1,4,12,0.6672546,989,1.0,0,0.0,0.2485146,0,0,8.646727,1,2.390809,0
org.apache.ivy.plugins.resolver.CacheResolver,11,1,0,17,17,4,4,5,6,1.5462765,234,0.0,0,0.0,0.7447779,0,0,6.969955,1,0.913112,0
org.apache.ivy.plugins.matcher.ExactOrRegexpPatternMatcher,27,1,0,66,220,108,7,23,28,1.5537485,300,1.0,0,0.0,0.461114,0,0,11.980415,6,2.189174,0
org.apache.ivy.core.ExecutionRelativeUrlResolver,13,1,0,23,19,61,3,21,18,1.4698782,144,1.0,0,0.9558576,0.3622696,0,0,25.357686,9,2.308457,0
org.apache.ivy.util.url.CredentialsStore,11,1,0,42,47,19,18,6,36,1.6034184,125,0.0,0,0.4947001,0.6374895,0,0,16.932395,6,2.148109,0
org.apache.ivy.plugins.repository.BasicResource,6,3,0,15,37,287,1,11,3,1.46329,97,1.0,0,0.0,0.5379109,0,0,19.251635,4,1.859024,0
org.apache.ivy.core.module.descriptor.ExcludeRule,4,2,0,8,3,20,2,11,20,0.6015159,254,0.0,0,0.9913713,0.4411884,0,0,5.551277,4,1.012454,0
org.apache.ivy.util.extendable.ExtendableItem,5,2,0,18,32,12,1,4,6,0.7412181,295,1.0,0,0.0,0.6636749,0,0,9.547503,0,1.202495,0
org.apache.ivy.util.extendable.DefaultExtendableItem,2,2,0,18,54,2,2,5,16,1.1083457,153,0.0,0,0.0,0.712337,1,0,6.24452,3,1.461792,0
org.apache.ivy.plugins.resolver.util.HasLatestStrategy,6,2,0,6,75,680,2,19,8,1.5298302,86,0.0,1,0.0,0.177724,2,0,18.060976,1,0.816453,0
org.apache.ivy.plugins.parser.m2.PomReader,15,1,0,14,25,5,18,1,11,1.1334642,86,0.0,0,0.6786984,0.481273,1,3,42.067381,4,2.08155,0
org.apache.ivy.plugins.repository.vfs.VfsResource,11,2,0,10,41,18,1,9,3,1.6413459,349,1.0,5,0.8136181,0.6218265,0,3,10.494255,2,1.224068,0
org.apache.ivy.plugins.namespace.MRIDTransformationRule,1,1,0,6,4,20,2,5,5,1.1914611,315,1.0,6,0.0,0.4478339,0,3,26.298422,0,2.959716,0
org.apache.ivy.plugins.parser.m2.PomDependencyMgt,6,4,0,15,34,6,10,33,7,0.901402,151,0.0,1,0.0,0.2991848,0,3,6.329695,3,0.523968,0
org.apache.ivy.core.event.publish.StartArtifactPublishEvent,2,2,2,3,17,114,6,3,2,1.3397146,119,1.0,2,0.0,0.3926863,0,0,10.858527,9,0.732006,0
org.apache.ivy.core.settings.IvyVariableContainerImpl,4,1,0,19,129,83,1,6,4,1.4852199,51,1.0,4,0.6311391,0.2977435,3,0,5.119021,2,0.964626,0
org.apache.ivy.plugins.repository.ArtifactResourceResolver,22,1,0,4,32,267,9,6,5,0.2183541,59,1.0,0,0.0,0.2151329,0,0,4.734538,3,3.177103,0
org.apache.ivy.core.resolve.IvyNodeCallers,42,2,0,15,13,28,1,16,4,1.4016633,92,0.0,1,0.4215625,0.3251175,0,0,26.440614,1,1.107888,0
org.apache.ivy.util.CredentialsUtil,8,1,0,18,26,33,10,1,6,0.4321595,243,1.0,4,0.0,0.50084,0,0,12.303597,1,1.23299,0
org.apache.ivy.plugins.matcher.PatternMatcher,14,3,0,122,201,5,3,17,3,0.954095,224,1.0,6,0.0,0.9132479,0,6,86.057584,10,1.2541,0
org.apache.ivy.util.url.URLHandlerDispatcher,17,1,1,13,43,351,20,36,37,1.6519201,338,1.0,1,0.0,0.7333283,0,0,29.429745,4,0.538966,1
org.apache.ivy.core.retrieve.RetrieveEngineSettings,6,1,0,26,19,5,8,12,4,1.0260869,329,1.0,0,0.0,0.7757973,1,0,10.895659,1,0.896024,0
org.apache.ivy.ant.IvyListModules,16,4,0,16,103,85,42,14,9,1.3158729,414,0.0,0,0.8762878,0.9057416,0,0,31.49604,7,1.340828,1
org.apache.ivy.core.resolve.IvyNodeEviction,16,2,0,9,109,5,1,1,7,1.3485251,172,1.0,0,0.9146323,0.1862185,0,0,11.187403,2,1.888,0
org.apache.ivy.plugins.repository.RepositoryCopyProgressListener,8,2,0,7,36,13,1,2,8,1.0201125,282,1.0,2,0.0,0.8955462,2,0,17.220024,5,2.365416,0
org.apache.ivy.ant.IvyConvertPom,8,1,0,17,70,13,5,11,3,1.8692567,190,0.0,4,0.9825795,0.702752,0,0,23.479943,15,0.434055,3
org.apache.ivy.plugins.circular.IgnoreCircularDependencyStrategy,3,1,0,8,10,53,7,12,2,0.2290995,51,0.0,0,0.0,0.2312394,0,0,8.264619,2,1.34871,0
org.apache.ivy.core.event.publish.EndArtifactPublishEvent,6,2,0,2,224,106,36,3,17,1.8430606,51,1.0,0,0.0,0.3295753,0,5,12.878325,1,2.17434,0
org.apache.ivy.core.IvyContext,41,2,0,37,16,69,3,3,8,1.2316599,193,0.0,0,0.9661073,0.3580971,0,2,81.172546,1,1.22355,0
org.apache.ivy.plugins.namespace.NameSpaceHelper,3,1,0,11,51,5,28,7,13,0.2551273,114,1.0,0,0.5167575,0.5446898,2,0,13.451068,10,0.507405,0
org.apache.ivy.ant.IvyCacheFileset,13,2,0,7,25,654,0,1,1,1.0933198,204,0.0,1,0.0,0.6332748,0,0,32.945437,3,0.968143,0
org.apache.ivy.plugins.conflict.StrictConflictManager,6,1,0,4,22,19,1,12,30,1.7481729,61,0.0,0,1.0,0.0917001,0,0,4.935966,1,0.975055,0
org.apache.ivy.plugins.matcher.NoMatcher,15,1,1,5,59,14,12,3,7,0.7767751,552,0.0,0,0.0,0.8368354,0,0,2.414186,2,5.031478,0
org.apache.ivy.plugins.matcher.Matcher,44,1,0,9,47,7,3,11,13,0.2397453,156,0.0,0,0.9193469,0.7310854,0,0,13.815479,8,0.910442,3
org.apache.ivy.ant.IvyRetrieve,5,1,1,21,3,5,5,2,51,0.0881246,298,0.0,0,0.0,0.8926098,0,0,21.844574,2,0.639659,0
org.apache.ivy.core.resolve.RestartResolveProcess,19,1,0,11,39,27,11,1,2,1.6861693,228,0.0,1,0.0,0.3339015,1,0,32.409245,2,0.510161,0
org.apache.ivy.core.resolve.IvyNodeBlacklist,9,1,1,32,53,24,4,24,10,0.7931976,30,0.0,0,0.9081887,0.6769564,0,0,53.535685,4,4.357538,0
org.apache.ivy.util.url.ApacheURLLister,14,1,0,12,20,14,63,1,5,0.2519417,64,0.0,0,0.0,0.6838307,2,0,52.981847,2,0.315749,0
org.apache.ivy.plugins.IvySettingsAware,3,1,0,29,65,68,0,19,2,0.9063148,38,1.0,0,0.0,0.3349295,0,0,23.08107,2,2.345087,0
org.apache.ivy.core.module.descriptor.OverrideDependencyDescriptorMediator,29,1,2,7,21,36,11,5,41,1.5322083,1170,0.0,1,0.0,0.6459308,0,2,3.700062,3,1.576715,0
org.apache.ivy.core.event.download.EndArtifactDownloadEvent,2,1,0,16,148,948,4,9,12,1.6441501,268,1.0,0,0.0,0.8949337,0,4,5.477816,18,0.635052,0
org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver,2,1,0,9,24,53,4,30,4,0.3521677,171,1.0,1,0.9387833,0.4803763,3,0,55.203417,1,1.712565,0
org.apache.ivy.core.event.resolve.EndResolveDependencyEvent,52,1,0,44,348,34,33,14,1,0.8737615,226,0.0,2,0.0,0.7188475,0,0,24.132024,6,0.833599,3
org.apache.ivy.core.search.ModuleEntry,16,1,0,13,66,21,7,9,3,0.7191241,76,1.0,5,0.0,0.8232099,0,0,16.017468,0,1.442388,0
org.apache.ivy.plugins.repository.ResourceDownloader,10,1,5,37,137,17,4,23,17,1.3216745,597,0.0,4,0.0,0.8803081,0,0,26.36739,1,0.996874,2
org.apache.ivy.ant.AddPathTask,6,3,0,10,16,503,7,14,10,1.4549001,96,0.0,0,1.0,0.5863628,3,0,25.875437,1,0.438356,0
org.apache.ivy.util.url.URLHandler,25,1,0,29,56,153,5,9,11,0.8247764,556,0.0,4,0.2780064,0.8629033,0,0,44.821479,4,1.450919,2
org.apache.ivy.core.module.descriptor.IncludeRule,7,3,0,15,52,10,4,6,2,1.0748939,234,0.0,1,0.0,0.3665247,1,0,7.020093,4,0.518631,0
org.apache.ivy.core.resolve.DownloadOptions,14,2,0,83,27,120,0,2,30,0.7774985,304,0.0,0,0.0,0.84394,0,0,18.145767,4,1.330394,0
org.apache.ivy.core.sort.SortEngineSettings,13,3,0,10,73,417,5,15,4,0.0296806,572,1.0,0,0.658263,0.2642994,0,0,42.016783,4,0.761712,1
org.apache.ivy.core.resolve.VisitNode,40,4,0,11,156,2,2,16,4,1.0533866,108,1.0,3,0.0,0.7032979,0,0,6.279897,5,0.721823,0
org.apache.ivy.plugins.circular.CircularDependencyStrategy,19,2,0,104,24,168,37,35,3,1.2511496,323,0.0,0,0.0,0.7025334,0,0,25.493978,5,0.797675,2
org.apache.ivy.ant.IvyCheck,11,1,0,12,4,15,1,1,13,1.8471478,189,0.0,3,0.8509496,0.6621154,0,0,5.949009,4,0.342337,0
org.apache.ivy.core.event.EventManager,19,3,0,20,45,29,14,3,11,1.1362022,475,1.0,1,0.6533878,0.2754765,3,0,28.079963,6,0.79055,1
org.apache.ivy.plugins.circular.AbstractLogCircularDependencyStrategy,4,2,0,10,20,2,3,9,3,0.1948542,89,1.0,1,0.9064877,0.4812269,0,0,4.987138,3,2.402339,0
org.apache.ivy.util.StringUtils,19,1,0,13,85,89,30,8,6,0.9477813,732,1.0,0,0.0,0.7980617,0,0,28.766632,2,9.150208,1
org.apache.ivy.util.CopyProgressEvent,20,6,0,28,57,203,53,9,33,1.8525607,330,1.0,1,0.8187124,0.6108717,0,7,39.077583,3,0.428273,1
org.apache.ivy.ant.IvyFindRevision,6,1,0,17,60,192,0,4,18,0.939479,50,1.0,0,0.9650173,0.4961274,2,0,42.06332,3,2.596261,0
org.apache.ivy.core.publish.PublishEngineSettings,5,4,0,33,17,100,2,2,5,1.5876469,83,1.0,0,0.0,0.8211728,1,0,22.240544,2,0.958172,0
org.apache.ivy.core.deliver.DefaultPublishingDRResolver,20,2,0,5,22,21,1,4,15,1.3589339,172,1.0,1,0.0,0.1812187,2,0,8.735902,6,1.53988,0
org.apache.ivy.plugins.version.PatternVersionMatcher,18,2,1,16,27,29,4,10,16,1.2725595,155,1.0,1,0.0,0.3904194,2,0,8.542662,7,1.613465,3
org.apache.ivy.core.event.FilteredIvyListener,26,4,0,36,100,0,8,6,5,0.9988581,187,1.0,0,0.5156771,0.5186384,1,0,17.576363,3,1.125704,0
org.apache.ivy.util.Checks,15,2,0,15,36,105,91,16,2,1.128232,298,1.0,0,0.6541016,0.1049863,0,0,20.659785,6,2.257224,2
org.apache.ivy.core.deliver.PublishingDependencyRevisionResolver,15,1,0,9,8,2,3,3,2,0.4761335,431,1.0,0,0.0,0.3385633,0,0,43.485985,1,0.816521,0
org.apache.ivy.core.module.descriptor.DefaultIncludeRule,4,1,17,5,11,53,1,1,3,1.4597735,146,0.0,0,0.0,0.3334043,0,0,29.583129,2,0.575953,0
org.apache.ivy.plugins.version.ExactVersionMatcher,29,3,0,22,56,28,1,2,16,1.9860868,256,1.0,0,0.0,0.5041006,0,5,5.67085,15,1.47618,0
org.apache.ivy.ant.IvyAntSettings,55,2,0,15,31,75,25,17,2,0.7261944,958,0.0,0,0.0,0.3072605,0,0,23.39836,6,0.369254,1
org.apache.ivy.plugins.matcher.MapMatcher,1,5,0,6,41,120,2,2,21,1.3919454,451,1.0,3,0.0,0.748842,0,0,7.836884,2,1.597484,0
org.apache.ivy.core.resolve.ResolveOptions,4,1,0,81,8,84,6,3,4,0.5737728,156,1.0,0,0.9919136,0.2620877,1,0,22.319282,36,2.554243,0
org.apache.ivy.util.url.IvyAuthenticator,12,1,0,12,28,148,5,2,6,1.5138613,188,0.0,0,0.0,0.2971993,0,0,1.412311,2,1.175764,0
org.apache.ivy.core.event.download.DownloadEvent,6,2,1,11,14,13,3,8,2,1.1871335,298,1.0,0,0.0,0.6441939,0,0,1.508213,6,2.086063,0
org.apache.ivy.core.event.resolve.StartResolveDependencyEvent,17,3,0,30,28,87,17,9,3,1.4250633,143,1.0,0,0.6836179,0.391814,0,0,25.854673,4,0.889832,1
org.apache.ivy.core.cache.ParserSettingsMonitor,1,1,0,11,37,13,2,18,7,1.8780394,190,0.0,1,0.0,0.8968034,0,0,4.053384,2,0.76635,0
org.apache.ivy.core.resolve.ResolveEngineSettings,6,2,0,5,13,53,15,1,2,0.9715189,59,1.0,1,0.0,0.6882199,0,0,7.931737,5,1.065839,0
org.apache.ivy.core.repository.RepositoryManagementEngine,5,1,0,9,104,10,1,8,6,1.7569042,107,0.0,0,0.0,0.1166551,0,0,2.692543,3,0.471409,0
org.apache.ivy.plugins.latest.ComparatorLatestStrategy,6,3,0,6,6,59,2,5,11,1.3513718,354,1.0,1,0.0,0.872854,3,1,15.663097,3,1.056315,0
org.apache.ivy.ant.IvyExtractFromSources,3,2,0,20,27,3,2,4,24,0.1254429,223,1.0,0,0.0,0.5134858,4,2,67.003168,4,1.255381,0
org.apache.ivy.util.filter.AndFilter,8,2,0,13,20,19,4,22,3,0.1945654,159,0.0,2,0.949257,0.630953,0,0,12.671149,1,1.116583,0
org.apache.ivy.ant.IvyCleanCache,8,1,2,29,43,5,42,2,3,0.7074415,108,1.0,0,0.8201628,0.4607645,0,0,14.160261,2,0.546637,0
org.apache.ivy.core.event.resolve.EndResolveEvent,40,1,1,10,137,12,30,4,4,0.2779576,233,1.0,4,0.0,0.417117,1,0,25.044514,6,1.346909,1
org.apache.ivy.core.sort.SilentNonMatchingVersionReporter,20,1,2,61,163,255,33,5,4,1.1041917,515,0.0,0,0.0,0.5146281,0,0,29.092525,5,0.508811,2
org.apache.ivy.util.EncrytedProperties,19,1,0,9,17,28,3,1,5,1.6631998,351,0.0,1,0.9510303,0.7359089,0,0,34.701597,4,0.494155,0
org.apache.ivy.util.filter.ArtifactTypeFilter,8,1,0,10,137,15,12,1,4,0.1667662,145,0.0,2,0.0,0.4356634,0,3,5.983596,1,0.927822,0
org.apache.ivy.core.cache.ModuleDescriptorWriter,6,2,1,13,24,67,6,6,23,0.8601977,355,1.0,5,0.0,0.6826973,1,0,3.984499,11,0.247276,0
org.apache.ivy.ant.IvyArtifactProperty,29,1,2,17,65,1088,1,0,3,0.9468601,790,1.0,3,0.7205774,0.4285119,0,0,9.697155,1,1.624916,0
org.apache.ivy.plugins.circular.CircularDependencyException,10,3,2,3,14,7,0,9,19,1.3379739,198,0.0,6,0.0,0.507042,0,0,32.060165,2,0.362173,0
org.apache.ivy.core.report.MetadataArtifactDownloadReport,10,4,2,6,51,83,4,12,10,0.8038209,226,1.0,2,0.0,0.2681881,0,0,4.429306,1,0.989169,0
org.apache.ivy.plugins.matcher.RegexpPatternMatcher,16,1,2,32,28,3320,2,5,9,1.4991495,84,0.0,0,0.0,0.7982595,0,0,6.97452,4,2.108029,0
org.apache.ivy.plugins.report.XmlReportOutputter,9,2,0,27,54,41,11,7,3,0.7607838,345,0.0,3,0.0,0.8383689,0,0,15.649071,7,0.740576,0
org.apache.ivy.plugins.repository.sftp.SFTPRepository,21,1,0,6,33,99,68,14,3,1.7442654,909,1.0,0,0.0,0.823291,0,3,30.553398,2,0.823543,1
org.apache.ivy.plugins.report.XmlReportWriter,13,1,0,3,83,41,26,14,12,1.4148515,102,1.0,0,0.4508371,0.6184321,0,0,25.33612,1,1.020125,0
org.apache.ivy.core.cache.DefaultRepositoryCacheManager,14,2,0,34,26,5,4,2,3,1.5460347,156,1.0,1,0.0,0.3611587,0,0,6.656013,10,1.107176,0
org.apache.ivy.Main,16,1,5,5,20,7,7,3,10,0.3295108,263,1.0,2,0.0,0.3728752,0,0,7.280826,0,0.434418,0
org.apache.ivy.plugins.repository.ssh.SshCache,2,1,0,5,17,19,11,8,9,0.6757695,235,0.0,2,0.0,0.4361473,0,0,41.2609,3,0.86011,0
org.apache.ivy.core.event.IvyListener,9,3,1,17,6,134,7,2,6,1.946383,689,0.0,4,0.0,0.4910907,0,0,6.68831,4,0.312278,0
org.apache.ivy.core.resolve.IvyNode,11,1,0,2,20,8,2,3,22,1.5546033,209,0.0,0,0.0,0.1780673,0,0,9.354305,1,0.269605,0
org.apache.ivy.plugins.latest.ArtifactInfo,10,2,1,22,22,1,4,6,7,0.2205741,83,1.0,2,0.0,0.226249,0,2,23.038551,2,0.565834,0
org.apache.ivy.util.ContextualSAXHandler,24,1,1,14,48,11,1,20,4,0.2357755,121,1.0,3,0.7343823,0.747598,0,0,17.158734,2,2.46188,0
org.apache.ivy.core.IvyThread,26,2,0,20,85,12,5,8,4,1.7575382,112,0.0,0,0.9184265,0.4457952,0,0,7.531638,2,2.302086,0
org.apache.ivy.ant.AntBuildTrigger,23,4,0,11,37,36,6,2,3,1.3692337,157,0.0,2,0.4716714,0.2531022,0,4,6.311697,5,2.037165,0
org.apache.ivy.plugins.conflict.ConflictManager,47,1,0,58,73,108,10,8,6,1.983762,521,1.0,1,0.9441354,0.8482724,0,0,28.212902,6,0.62663,1
org.apache.ivy.plugins.resolver.util.MDResolvedResource,4,1,0,3,24,17,3,8,22,1.6963016,2018,1.0,0,0.8528254,0.8307421,0,0,40.148768,3,2.112494,0
org.apache.ivy.plugins.resolver.packager.PackagerResolver,34,1,0,4,37,134,33,1,30,0.7940572,446,1.0,1,0.0,0.7665814,0,0,4.675188,0,0.850099,0
org.apache.ivy.core.event.retrieve.RetrieveEvent,8,1,0,25,55,8,5,2,5,0.8214059,41,0.0,5,0.0,0.5862025,0,0,15.172918,2,3.195944,0
org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder,41,1,3,12,92,40,10,6,7,0.4916302,421,1.0,1,0.6988548,0.8399201,0,5,17.872798,4,0.864943,1
org.apache.ivy.core.module.id.ModuleRules,30,1,0,7,4,5,23,0,2,1.4057921,91,1.0,0,0.0,0.4640437,0,4,7.306125,1,1.232388,0
org.apache.ivy.core.event.resolve.ResolveDependencyEvent,39,2,0,56,46,5,7,1,3,1.3575224,58,1.0,0,0.0,0.7712381,1,1,12.715731,2,1.075924,0
org.apache.ivy.core.module.descriptor.MDArtifact,4,1,0,16,33,603,4,8,1,1.9231974,158,1.0,0,0.0,0.5243109,0,0,21.746986,7,0.420605,1
org.apache.ivy.core.LogOptions,9,1,0,11,25,11,4,2,1,1.8960808,136,0.0,0,0.8182942,0.4548394,0,0,24.597825,1,0.359634,0
org.apache.ivy.plugins.repository.ssh.RemoteScpException,7,1,1,6,12,113,35,13,1,0.6342689,245,1.0,0,0.0,0.353061,0,0,3.57974,3,0.606166,0
org.apache.ivy.plugins.lock.NoLockStrategy,8,1,0,12,9,81,19,33,20,1.4412092,307,0.0,0,0.0,0.2948833,0,4,6.852044,3,1.371387,0
org.apache.ivy.plugins.lock.LockStrategy,19,1,0,11,95,18,7,6,2,1.7696672,543,1.0,0,0.0,0.7707274,0,6,28.449237,3,1.644439,1
org.apache.ivy.plugins.conflict.NoConflictManager,6,3,0,26,18,147,3,1,1,1.6587832,221,0.0,0,0.0,0.9965375,0,0,20.762479,1,0.863153,0
org.apache.ivy.tools.analyser.RepositoryAnalyser,3,2,0,20,12,13,3,2,3,0.5930786,113,1.0,0,1.0,0.6309973,0,0,25.735849,2,0.971111,0
org.apache.ivy.tools.analyser.JarJarDependencyAnalyser,4,1,0,16,32,79,0,6,7,1.0928417,86,0.0,0,0.9887682,0.3999376,0,0,14.716301,1,0.260473,0
org.apache.ivy.plugins.resolver.util.ApacheHttpURLLister,5,4,0,15,30,245,2,2,11,0.5196398,356,1.0,0,0.0,0.3264631,0,1,5.108896,1,0.824432,0
org.apache.ivy.core.resolve.ResolveEngine,14,1,0,167,43,11,1,3,12,1.9118199,53,0.0,0,0.0,0.2255933,0,0,44.350253,1,0.153394,0
org.apache.ivy.plugins.latest.LatestTimeStrategy,17,1,0,17,70,109,13,9,12,1.0392104,313,1.0,0,0.0,0.593838,0,0,18.444863,2,1.167684,2
org.apache.ivy.core.repository.RepositoryManagementEngineSettings,10,2,0,27,65,49,4,20,6,1.3075793,202,1.0,0,0.5300866,0.6919482,0,0,117.96313,6,0.428823,1
org.apache.ivy.core.settings.XmlSettingsParser,12,1,0,6,31,21,4,3,18,1.478752,267,0.0,4,0.0,0.203023,0,3,19.409939,4,0.763901,0
org.apache.ivy.plugins.lock.ArtifactLockStrategy,17,3,0,21,37,141,3,15,4,1.7509009,286,0.0,2,0.7070554,0.5132492,0,1,7.609058,4,0.785129,0
org.apache.ivy.core.cache.DownloadListener,8,1,0,6,39,139,2,2,24,1.7536296,249,1.0,1,0.2707809,0.7512529,0,0,20.371123,2,0.899498,0
org.apache.ivy.plugins.parser.AbstractModuleDescriptorParser,17,1,0,31,23,14,1,20,1,1.8838657,450,1.0,0,0.0,0.8794785,0,0,91.638325,2,0.347437,1
org.apache.ivy.core.search.SearchEngine,44,1,0,22,33,102,16,9,10,0.3784027,956,0.0,0,0.0,0.2337752,0,0,4.666095,5,1.110244,1
org.apache.ivy.plugins.report.LogReportOutputter,51,2,1,41,123,57,33,18,16,1.7885147,446,1.0,0,0.0,0.4283476,0,0,26.28693,14,0.629605,1
org.apache.ivy.plugins.lock.FileBasedLockStrategy,9,1,0,19,32,112,1,12,5,1.9590377,100,1.0,0,0.0,0.4809885,0,1,19.081523,1,1.292487,0
org.apache.ivy.plugins.repository.ssh.SshResource,9,2,3,26,48,30,45,4,43,1.3644396,184,1.0,4,0.0,0.9117819,0,0,27.388532,1,0.499915,0
